id	rate	linear	gaussian	random	outliers	bigGap	range350	range750up	gamma2.2	gamma.45	area_land_m	area_water_m	area_total_sqkm	FIPS
20037	0.081	9030	0.88	4372	94	480	106	754	126623.1318	2718.96441	1527463568	13609374	1541	20
20039	0.033	9040	1	1456	10	368	91	786	126931.8316	2720.332649	2314199309	1631670	2316	20
20041	0.051	9050	0.95	7457	45	309	282	901	127240.9416	2721.700063	2193902636	12634299	2207	20
20043	0.088	9060	-1.1	650	70	315	146	775	127550.4617	2723.066652	1018914855	12615010	1032	20
20045	0.054	9070	0.035	3830	64	489	192	802	127860.392	2724.43242	1180717261	48585515	1229	20
20047	0.044	9080	0.14	697	82	416	158	883	128170.7326	2725.797366	1610699229	206413	1611	20
20049	0.11	9090	-1.8	6162	11	388	329	778	128481.4837	2727.161492	1668638344	16061091	1685	20
20051	0.036	9100	-0.41	4312	23	399	31	964	128792.6452	2728.524801	2330762267	1197085	2332	20
20053	0.041	9110	-1.1	6169	23	400	21	882	129104.2174	2729.887292	1854030748	19270073	1873	20
20055	0.043	9120	-0.4	7329	3	329	344	757	129416.2002	2731.248968	3372087250	1825533	3374	20
20057	0.038	9130	-0.77	3578	47	447	71	921	129728.5938	2732.609829	2844508241	2097359	2847	20
20059	0.071	9140	-0.3	8205	69	301	11	817	130041.3983	2733.969878	1480840688	13935639	1495	20
20061	0.069	9150	0.23	4244	54	347	106	939	130354.6137	2735.329115	996159057	51452635	1048	20
20063	0.035	9160	-1	9770	2	372	44	786	130668.2402	2736.687543	2775599151	245359	2776	20
20065	0.043	9170	0.89	8839	32	422	335	886	130982.2778	2738.045161	2327173638	599356	2328	20
20067	0.042	9180	0.2	6353	81	404	141	808	131296.7266	2739.401973	1488724890	892323	1490	20
20069	0.034	9190	-0.97	8554	85	479	78	856	131611.5867	2740.757978	2250356165	1113338	2251	20
20071	0.045	9200	0.66	3743	74	344	104	936	131926.8583	2742.113179	2016058541	0	2016	20
20073	0.072	9210	-1.6	7617	75	454	328	947	132242.5413	2743.467577	2961132985	24155654	2985	20
20075	0.042	9220	-0.49	4153	41	364	106	855	132558.6359	2744.821172	2580947597	2904549	2584	20
20077	0.056	9230	-0.33	1667	66	307	77	821	132875.1422	2746.173968	2075276213	3913474	2079	20
20079	0.074	9240	-1.5	2586	80	492	335	801	133192.0602	2747.525964	1397961247	2503275	1400	20
20081	0.037	9250	0.43	7658	97	414	221	873	133509.3901	2748.877162	1495773051	910409	1497	20
20083	0.042	9260	-0.23	5008	59	474	296	924	133827.132	2750.227563	2227369160	826344	2228	20
20085	0.06	9270	-0.77	1166	40	309	240	964	134145.2858	2751.577169	1699600399	4666481	1704	20
20087	0.067	9280	0.43	4232	98	399	281	932	134463.8518	2752.925982	1379361015	62426267	1442	20
20089	0.049	9290	-0.45	5369	95	352	245	783	134782.83	2754.274002	2356321408	11859451	2368	20
20091	0.068	9300	0.24	2258	98	486	48	823	135102.2204	2755.62123	1226126050	16799068	1243	20
20093	0.045	9310	-0.87	2601	56	301	301	907	135422.0233	2756.967669	2254696554	1133601	2256	20
20095	0.063	9320	-0.31	7519	96	406	203	897	135742.2386	2758.313319	2236099092	8536477	2245	20
20097	0.049	9330	-0.16	7110	37	305	25	852	136062.8665	2759.658182	1871626655	596764	1872	20
20099	0.078	9340	-0.37	9523	79	331	312	898	136383.907	2761.002259	1671305796	20261091	1692	20
20101	0.034	9350	-0.83	9687	15	426	166	956	136705.3603	2762.345551	1858093597	551220	1859	20
20103	0.073	9360	0.64	6752	55	303	293	846	137027.2264	2763.688059	1198763078	15869286	1215	20
20105	0.063	9370	-1.6	9167	28	352	99	784	137349.5054	2765.029786	1863226617	2748359	1866	20
20107	0.084	9380	1.1	6170	14	414	88	839	137672.1974	2766.370732	1538618725	31937639	1571	20
20109	0.04	9390	0.43	5825	18	308	243	750	137995.3025	2767.710898	2779042502	274632	2779	20
20111	0.057	9400	2	9394	92	361	329	808	138318.8208	2769.050286	2194958198	20561731	2216	20
20113	0.051	9410	-0.78	858	31	460	87	822	138642.7524	2770.388896	2326520347	6030184	2333	20
20115	0.063	9420	0.61	6023	77	434	62	790	138967.0973	2771.726732	2445701271	24448816	2470	20
20117	0.049	9430	-0.2	4063	22	479	318	796	139291.8556	2773.063792	2331450020	12753705	2344	20
20119	0.042	9440	-0.5	3010	73	449	341	818	139617.0275	2774.40008	2533234473	3258258	2536	20
20121	0.068	9450	-1.3	4335	80	365	206	874	139942.613	2775.735596	1490956042	37799239	1529	20
20123	0.058	9460	0.79	9199	52	400	53	946	140268.6122	2777.070341	1817632851	44979981	1863	20
20125	0.094	9470	-0.65	1795	58	443	175	883	140595.0252	2778.404316	1666728671	20601457	1687	20
20127	0.068	9480	0.31	2930	86	409	104	768	140921.852	2779.737524	1800764514	19710517	1820	20
20129	0.047	9490	-1.1	1219	63	453	85	779	141249.0929	2781.069965	1889988385	507796	1890	20
20131	0.043	9500	0.87	4233	36	319	277	983	141576.7477	2782.40164	1858124400	5208984	1863	20
20133	0.07	9510	0.17	5254	16	359	115	787	141904.8168	2783.73255	1480106507	16374124	1496	20
20135	0.04	9520	1.6	3578	19	400	83	944	142233.3	2785.062698	2783590252	667491	2784	20
20137	0.047	9530	0.1	3996	27	345	316	889	142562.1976	2786.392083	2274349238	8194926	2283	20
20139	0.07	9540	1.9	2903	65	456	139	873	142891.5096	2787.720708	1827283243	37107121	1864	20
20141	0.044	9550	-1.8	6051	85	478	141	860	143221.236	2789.048574	2311575509	4806274	2316	20
20143	0.065	9560	1.5	1133	14	407	93	887	143551.3771	2790.375681	1866689392	1561331	1868	20
20145	0.037	9570	1.2	813	1	303	85	802	143881.9328	2791.702032	1953531708	992041	1955	20
20147	0.06	9580	-0.11	287	100	486	187	818	144212.9032	2793.027626	2294398019	22493382	2317	20
20149	0.041	9590	-0.62	72	11	497	9	880	144544.2885	2794.352466	2178231612	54102497	2232	20
20151	0.053	9600	0.3	8236	34	363	229	790	144876.0887	2795.676553	1903738836	1772008	1906	20
20153	0.035	9610	-0.19	4956	93	379	98	854	145208.304	2796.999888	2769775793	415527	2770	20
20155	0.063	9620	0.68	6731	4	439	85	940	145540.9343	2798.322471	3251332269	43417474	3295	20
20157	0.041	9630	-1.2	841	48	438	153	972	145873.9798	2799.644306	1857983286	7966990	1866	20
20159	0.051	9640	2.4	8361	60	300	59	869	146207.4405	2800.965391	1880929627	4489170	1885	20
20161	0.032	9650	-0.15	8759	37	301	135	843	146541.3167	2802.285729	1579299312	31556887	1611	20
20163	0.073	9660	-0.15	4148	61	375	331	785	146875.6082	2803.605322	2306481324	11962259	2318	20
20165	0.059	9670	0.24	6298	18	329	244	828	147210.3153	2804.924169	1858997552	544720	1860	20
20167	0.046	9680	-0.66	2792	85	361	233	896	147545.438	2806.242272	2295402923	34126776	2330	20
20169	0.057	9690	-0.24	2831	80	434	248	974	147880.9764	2807.559633	1865373524	2809953	1868	20
20171	0.032	9700	1.2	5165	5	425	298	941	148216.9306	2808.876253	1858536845	306079	1859	20
20173	0.088	9710	0.65	6513	3	494	267	870	148553.3007	2810.192133	2583567123	30043947	2614	20
20175	0.051	9720	0.25	2322	18	377	206	872	148890.0867	2811.507273	1655865945	2777350	1659	20
20177	0.064	9730	-1.2	8788	19	412	236	769	149227.2888	2812.821676	1408996757	30329912	1439	20
20179	0.032	9740	0.11	968	22	482	309	950	149564.907	2814.135342	2320518408	647342	2321	20
20181	0.039	9750	-0.81	8148	26	305	273	954	149902.9414	2815.448273	2735192601	548248	2736	20
20183	0.043	9760	-1.7	581	44	312	111	896	150241.3921	2816.760469	2319241798	3884271	2323	20
20185	0.061	9770	-1	9579	59	465	2	838	150580.2591	2818.071932	2051389760	7435417	2059	20
20187	0.034	9780	1.5	765	47	357	198	880	150919.5427	2819.382663	1762102945	180127	1762	20
20189	0.053	9790	-0.28	5762	80	403	272	813	151259.2428	2820.692664	1883604165	464936	1884	20
20191	0.09	9800	-0.5	9436	79	432	147	821	151599.3595	2822.001935	3060391144	8627526	3069	20
20193	0.036	9810	-0.83	6215	92	305	122	950	151939.893	2823.310477	2783425294	288241	2784	20
20195	0.036	9820	-1.3	5797	16	396	108	840	152280.8433	2824.618292	2303731640	26281951	2330	20
20197	0.066	9830	-0.21	9761	44	305	328	849	152622.2105	2825.92538	2057232118	13774441	2071	20
20199	0.059	9840	2.1	2837	82	326	244	834	152963.9946	2827.231744	2366348405	140932	2366	20
20201	0.045	9850	-1.9	2887	97	303	270	879	153306.1958	2828.537383	2317419399	10139637	2328	20
20203	0.035	9860	0.28	9033	76	429	192	773	153648.8142	2829.8423	1861078209	61987	1861	20
20205	0.102	9870	2	7221	18	400	225	844	153991.8498	2831.146495	1477377513	12056905	1489	20
20207	0.089	9880	0.15	6210	42	445	43	905	154335.3027	2832.44997	1289347559	19251446	1309	20
20209	0.104	9890	0.38	6524	36	460	306	862	154679.173	2833.752725	392647746	11890069	405	20
21001	0.101	9900	-2.4	8758	68	357	342	863	155023.4608	2835.054762	1049678317	18430780	1068	21
21003	0.143	9910	-0.53	8976	6	331	35	863	155368.1662	2836.356081	891830500	19492413	911	21
21005	0.109	9920	0.37	7322	34	476	257	904	155713.2893	2837.656685	522745724	6311529	529	21
21007	0.102	9930	0.27	541	43	377	140	916	156058.83	2838.956573	638843907	70008733	709	21
21009	0.116	9940	-1.5	3830	77	325	117	775	156404.7886	2840.255748	1262728237	32263751	1295	21
21011	0.133	9950	-1.3	8748	36	461	345	889	156751.1651	2841.55421	722081626	13486229	736	21
21013	0.125	9960	-0.91	8731	86	347	10	771	157097.9596	2842.851961	929806589	5480855	935	21
21015	0.092	9970	-0.46	1169	11	475	233	913	157445.1722	2844.149001	637462160	26777112	664	21
21017	0.091	9980	-1.2	8568	27	397	308	773	157792.803	2845.445331	750369719	4850382	755	21
21019	0.083	9990	0.35	2160	64	413	249	751	158140.8519	2846.740953	414053935	5581248	420	21
21021	0.11	10000	0.65	4304	63	493	234	915	158489.3192	2848.035868	467270953	6460490	474	21
21023	0.102	10010	0.68	5776	47	401	121	847	158838.205	2849.330077	532533652	8636828	541	21
21025	0.1	10020	0.57	8723	33	306	178	950	159187.5092	2850.623581	1275350659	7391681	1283	21
21027	0.121	10030	0.88	3257	14	314	176	817	159537.232	2851.916381	1468971223	47780180	1517	21
21029	0.108	10040	0.54	5207	95	322	88	826	159887.3734	2853.208478	769295448	8386011	778	21
21031	0.137	10050	0.73	2909	70	404	327	859	160237.9336	2854.499873	1103562548	13947932	1118	21
21033	0.109	10060	0.43	700	100	500	167	975	160588.9127	2855.790568	893006791	8700628	902	21
21035	0.08	10070	0.27	3081	62	301	52	845	160940.3106	2857.080563	997205960	66492717	1064	21
21037	0.107	10080	0.99	428	99	371	236	803	161292.1276	2858.369859	391910590	20985691	413	21
21039	0.091	10090	-0.32	3803	50	484	165	958	161644.3636	2859.658458	490632795	24722457	515	21
21041	0.124	10100	-2.3	7646	26	376	190	779	161997.0188	2860.946361	332993713	22650071	356	21
21043	0.135	10110	-0.36	9538	80	412	13	922	162350.0932	2862.233568	1060590174	6800556	1067	21
21045	0.102	10120	1.7	3388	90	324	222	816	162703.587	2863.52008	1150557962	3892645	1154	21
21047	0.129	10130	0.32	8956	40	316	146	897	163057.5001	2864.8059	1858332133	16928464	1875	21
21049	0.114	10140	-0.14	4002	13	321	323	814	163411.8328	2866.091028	653878128	6973073	661	21
21051	0.135	10150	0.013	6735	1	340	286	958	163766.585	2867.375464	1215349017	4763533	1220	21
21053	0.09	10160	1.1	2584	38	408	215	764	164121.7569	2868.65921	510864239	21164150	532	21
21055	0.108	10170	-1.1	3528	52	379	147	795	164477.3486	2869.942267	932275449	28974073	961	21
21057	0.13	10180	-0.05	8255	50	330	295	865	164833.36	2871.224637	790416941	14830095	805	21
21059	0.091	10190	-1.1	5455	28	386	52	905	165189.7914	2872.506319	1187163645	47158173	1234	21
21061	0.128	10200	-0.75	357	60	399	212	775	165546.6428	2873.787315	784464286	13262147	798	21
21063	0.126	10210	-0.83	3729	95	392	21	910	165903.9142	2875.067627	606875335	2609026	609	21
21065	0.129	10220	0.69	1186	67	486	82	935	166261.6058	2876.347255	655468654	6557964	662	21
21067	0.077	10230	1.7	6818	20	426	155	927	166619.7176	2877.6262	734648556	4922795	740	21
21069	0.122	10240	-0.21	2479	1	487	142	917	166978.2498	2878.904463	902720729	7183837	910	21
21071	0.124	10250	0.46	3087	67	412	1	790	167337.2023	2880.182046	1018762990	6108925	1025	21
21073	0.091	10260	-1.8	3796	16	491	67	956	167696.5754	2881.458949	538073031	11025553	549	21
21075	0.144	10270	-1.4	2453	36	479	285	937	168056.369	2882.735173	533214585	64084897	597	21
21077	0.111	10280	-1.4	7636	75	345	166	881	168416.5832	2884.01072	254698298	16519758	271	21
21079	0.119	10290	-1	6276	99	500	79	844	168777.2182	2885.28559	595898816	10017640	606	21
21081	0.101	10300	-0.19	1417	77	342	12	777	169138.274	2886.559784	668126187	7253995	675	21
21083	0.103	10310	0.78	8320	18	317	271	987	169499.7506	2887.833304	1429026325	13047294	1442	21
21085	0.164	10320	0.17	6412	39	388	257	916	169861.6483	2889.10615	1288701717	34861719	1324	21
21087	0.124	10330	-0.64	4891	46	496	141	821	170223.967	2890.378324	740837686	7123452	748	21
21089	0.098	10340	-0.42	8805	80	301	108	818	170586.7068	2891.649826	892115289	25894098	918	21
21091	0.136	10350	-0.93	495	2	446	125	958	170949.8679	2892.920657	486020450	29093117	515	21
21093	0.1	10360	0.87	1510	59	409	18	940	171313.4503	2894.190819	1614337403	17699875	1632	21
21095	0.125	10370	-0.4	962	4	432	188	818	171677.454	2895.460313	1206487463	6016645	1213	21
21097	0.111	10380	-0.45	6406	11	469	312	816	172041.8792	2896.729138	793479801	9058510	803	21
21099	0.106	10390	-0.043	5988	12	337	170	815	172406.726	2897.997298	1067328905	14897723	1082	21
21101	0.098	10400	-0.19	8661	29	307	289	885	172771.9944	2899.264791	1130968906	76690302	1208	21
21103	0.107	10410	-0.64	9948	87	459	215	924	173137.6844	2900.53162	741450365	12552768	754	21
21105	0.092	10420	-0.42	6458	39	335	237	767	173503.7963	2901.797786	627487985	27882281	655	21
21107	0.091	10430	-0.32	1294	58	471	156	937	173870.3301	2903.063289	1403763228	32165537	1436	21
21109	0.175	10440	-1.6	5114	34	403	123	794	174237.2857	2904.32813	894055721	3407376	897	21
21111	0.105	10450	1.2	3151	77	336	233	976	174604.6635	2905.59231	985312624	44680348	1030	21
21113	0.088	10460	1.7	7671	81	360	134	979	174972.4633	2906.855831	445779169	6174398	452	21
21115	0.111	10470	1.5	6524	19	365	36	954	175340.6853	2908.118693	678468001	5639177	684	21
21117	0.1	10480	-0.4	8449	61	359	294	944	175709.3296	2909.380898	415046485	10609867	426	21
21119	0.12	10490	0.4	5547	11	480	86	919	176078.3963	2910.642445	910435521	3453294	914	21
21121	0.115	10500	0.026	7097	11	312	94	928	176447.8854	2911.903337	1000508842	3753840	1004	21
21123	0.107	10510	1.6	6416	3	356	70	935	176817.797	2913.163574	677353871	5448095	683	21
21125	0.101	10520	0.68	5655	27	441	44	927	177188.1312	2914.423157	1123945912	25218452	1149	21
21127	0.131	10530	-0.17	7647	88	425	13	812	177558.888	2915.682087	1076386633	11584566	1088	21
21129	0.123	10540	-0.53	8383	1	303	349	918	177930.0677	2916.940365	540937708	6215042	547	21
21131	0.137	10550	-1	7563	26	315	215	878	178301.6701	2918.197993	1038212361	9331213	1048	21
21133	0.12	10560	-1.5	8932	40	319	63	815	178673.6955	2919.45497	875193042	2898620	878	21
21135	0.151	10570	-1.7	6662	84	457	270	869	179046.1439	2920.711298	1250589444	32492726	1283	21
21137	0.121	10580	2	816	73	336	91	772	179419.0153	2921.966978	861773591	9315421	871	21
21139	0.098	10590	-1.6	9891	41	481	137	942	179792.31	2923.22201	810982681	75657793	887	21
21141	0.104	10600	0.63	7380	3	481	277	966	180166.0278	2924.476397	1430014712	12688561	1443	21
21143	0.122	10610	0.85	3166	51	418	151	975	180540.169	2925.730138	553844805	110561078	664	21
21145	0.091	10620	2.2	7624	37	314	342	956	180914.7335	2926.983235	644251034	50306506	695	21
21147	0.133	10630	0.55	7066	29	381	331	874	181289.7216	2928.235688	1105417092	10730745	1116	21
21149	0.106	10640	-0.74	5391	42	492	331	915	181665.1332	2929.487499	653906347	9734959	664	21
21151	0.087	10650	0.93	2999	34	411	75	928	182040.9684	2930.738668	1132604792	15425662	1148	21
21153	0.214	10660	0.48	8167	54	430	101	767	182417.2273	2931.989197	798866504	1847045	801	21
21155	0.129	10670	-0.06	1107	52	472	272	800	182793.9101	2933.239086	888389556	9969048	898	21
21157	0.107	10680	0.74	2988	31	416	318	920	183171.0167	2934.488336	780273148	100764737	881	21
21159	0.124	10690	0.6	633	18	447	132	890	183548.5472	2935.736948	594682183	2564962	597	21
21161	0.111	10700	0.093	8575	32	372	61	859	183926.5018	2936.984923	621929398	16276296	638	21
21163	0.124	10710	-0.66	1836	44	437	299	879	184304.8805	2938.232263	791043369	49414670	840	21
21165	0.147	10720	-0.08	4237	89	459	117	766	184683.6834	2939.478967	527282429	6085053	533	21
21167	0.108	10730	-0.12	3545	24	425	135	835	185062.9106	2940.725037	644472907	11601327	656	21
21169	0.158	10740	1.5	3140	8	338	198	798	185442.5621	2941.970474	750178426	3999869	754	21
21171	0.14	10750	0.48	8055	17	308	324	915	185822.6381	2943.215278	853073327	6949354	860	21
21173	0.126	10760	-1.2	8903	18	470	273	874	186203.1385	2944.459451	511177493	3859632	515	21
21175	0.145	10770	0.19	1786	60	443	23	954	186584.0636	2945.702993	987115528	6890006	994	21
21177	0.107	10780	-1.2	5376	73	405	76	844	186965.4133	2946.945906	1209734580	31906532	1242	21
21179	0.115	10790	0.9	6702	7	422	100	834	187347.1877	2948.18819	1081354534	16997399	1098	21
21181	0.125	10800	1	7329	41	439	165	808	187729.387	2949.429846	505491181	4304937	510	21
21183	0.094	10810	0.13	1657	57	468	89	801	188112.0112	2950.670875	1521032830	23187685	1544	21
21185	0.086	10820	1.1	996	37	372	327	967	188495.0604	2951.911278	484912265	23850927	509	21
21187	0.101	10830	-1.4	5462	46	466	192	773	188878.5346	2953.151056	909364873	8130369	917	21
21189	0.112	10840	-0.48	3772	39	431	44	987	189262.4339	2954.39021	511283093	2285824	514	21
21191	0.117	10850	-0.015	5119	67	359	122	794	189646.7585	2955.628741	717838676	12325364	730	21
21193	0.125	10860	1.1	1998	97	477	283	941	190031.5084	2956.866648	879750117	7603786	887	21
21195	0.107	10870	0.6	3709	46	457	273	964	190416.6836	2958.103935	2037850996	4756855	2043	21
21197	0.167	10880	1.1	6295	43	428	250	851	190802.2843	2959.3406	463555629	2957484	467	21
21199	0.1	10890	0.14	8767	41	300	324	843	191188.3105	2960.576646	1705273861	48547347	1754	21
21201	0.096	10900	0.2	3567	92	382	347	976	191574.7623	2961.812073	258768335	484941	259	21
21203	0.128	10910	0.35	793	96	311	174	783	191961.6399	2963.046882	819848744	4016372	824	21
21205	0.086	10920	0.017	7135	81	446	98	866	192348.9431	2964.281073	724672131	16753517	741	21
21207	0.108	10930	1.1	392	90	312	107	910	192736.6723	2965.514648	656969317	75674955	733	21
21209	0.091	10940	-1.3	8706	1	329	204	808	193124.8273	2966.747608	729770749	9497323	739	21
21211	0.096	10950	-1.2	5229	54	369	304	970	193513.4083	2967.979953	983257095	15627855	999	21
21213	0.118	10960	1	9746	47	336	175	958	193902.4154	2969.211685	606584270	5857137	612	21
21215	0.102	10970	0.75	8054	83	469	37	925	194291.8487	2970.442803	483493839	12896789	496	21
21217	0.102	10980	-1.1	2167	70	481	85	906	194681.7082	2971.67331	689791762	27162505	717	21
21219	0.126	10990	-0.034	1340	72	403	28	914	195071.994	2972.903206	969942107	6629420	977	21
21221	0.16	11000	0.33	3707	65	488	145	984	195462.7062	2974.132491	1143307644	103330288	1247	21
21223	0.107	11010	1.2	2561	14	442	258	905	195853.8449	2975.361167	392766407	11833378	405	21
21225	0.108	11020	-1.3	2237	73	318	139	898	196245.4101	2976.589234	887974711	53167445	941	21
21227	0.092	11030	-0.2	2479	2	417	99	912	196637.4019	2977.816693	1402741440	15443686	1418	21
21229	0.127	11040	-1.8	9582	43	318	108	794	197029.8204	2979.043546	769917017	10190654	780	21
21231	0.136	11050	-1.4	8065	61	319	58	927	197422.6657	2980.269793	1186685586	67286700	1254	21
21233	0.088	11060	-0.76	7053	49	321	270	847	197815.9378	2981.495434	859730057	9613009	869	21
21235	0.114	11070	1.3	485	70	470	11	889	198209.6369	2982.720471	1133976302	18875123	1153	21
21237	0.139	11080	1.1	1903	45	382	310	978	198603.763	2983.944905	575419314	1505203	577	21
21239	0.083	11090	1.3	2848	37	340	142	874	198998.3161	2985.168736	489062307	8309077	497	21
22001	0.071	11100	-1.7	1585	34	307	52	837	199393.2964	2986.391966	1696777738	6021531	1703	22
22003	0.101	11110	-0.48	4999	91	399	154	864	199788.704	2987.614594	1973084276	10634069	1984	22
22005	0.067	11120	-0.41	577	94	313	67	755	200184.5389	2988.836622	751030728	33194697	784	22
22007	0.088	11130	0.24	6184	33	455	106	932	200580.8011	2990.058051	877123530	67006149	944	22
22009	0.081	11140	0.056	1850	60	469	257	754	200977.4908	2991.278882	2156226394	85990258	2242	22
22011	0.08	11150	-0.72	8844	73	343	117	893	201374.6081	2992.499115	2997502277	21998956	3020	22
22013	0.105	11160	-0.83	2610	52	320	159	762	201772.153	2993.718751	2101202122	27951270	2129	22
22015	0.064	11170	0.36	9301	20	382	217	790	202170.1256	2994.937791	2176181965	70514283	2247	22
